Claim ID,Transaction Date,Transaction Type,Amount Paid,Payment Category,Payee Type,Currency
CLM199,2/20/24,Payment,24012,Legal,Medical Provider,USD
CLM062,1/18/24,Expense,783,Investigation,Investigator,USD
CLM182,4/17/24,Expense,3389,Replacement,Legal Counsel,USD
CLM021,5/5/24,Payment,13225,Legal,Medical Provider,USD
CLM123,2/18/24,Expense,4933,Investigation,Legal Counsel,USD
CLM043,3/20/24,Payment,11515,Indemnity,Vendor,USD
CLM053,4/12/24,Expense,4859,Investigation,Legal Counsel,USD
CLM015,1/28/24,Payment,24919,Legal,Vendor,USD
CLM014,1/29/24,Payment,22910,Legal,Policyholder,USD
CLM165,2/29/24,Payment,46283,Legal,Medical Provider,USD
CLM021,2/13/24,Expense,878,Replacement,Legal Counsel,USD
CLM018,4/15/24,Payment,12378,Repair,Policyholder,USD
CLM135,3/3/24,Payment,39484,Indemnity,Medical Provider,USD
CLM028,1/23/24,Expense,3915,Investigation,Legal Counsel,USD
CLM171,5/15/24,Expense,4098,Investigation,Investigator,USD
CLM162,1/18/24,Expense,2709,Investigation,Investigator,USD
CLM127,1/15/24,Expense,3960,Investigation,Legal Counsel,USD
CLM185,1/12/24,Payment,37143,Indemnity,Medical Provider,USD
CLM021,1/22/24,Payment,24640,Medical,Vendor,USD
CLM119,3/16/24,Expense,4805,Replacement,Legal Counsel,USD
CLM105,1/5/24,Expense,4111,Replacement,Legal Counsel,USD
CLM015,4/27/24,Payment,37921,Indemnity,Vendor,USD
CLM114,6/30/24,Payment,32973,Medical,Vendor,USD
CLM077,2/13/24,Payment,48323,Medical,Policyholder,USD
CLM022,5/21/24,Expense,1729,Investigation,Investigator,USD
CLM097,2/28/24,Payment,29237,Indemnity,Policyholder,USD
CLM008,3/23/24,Expense,783,Investigation,Investigator,USD
CLM127,6/26/24,Payment,22254,Repair,Vendor,USD
CLM008,2/5/24,Expense,2106,Replacement,Legal Counsel,USD
CLM067,1/19/24,Payment,33189,Indemnity,Vendor,USD
CLM118,2/22/24,Payment,28579,Indemnity,Medical Provider,USD
CLM071,5/7/24,Expense,837,Replacement,Legal Counsel,USD
CLM002,6/21/24,Expense,3581,Investigation,Legal Counsel,USD
CLM113,1/16/24,Payment,3247,Legal,Medical Provider,USD
CLM198,4/18/24,Payment,27395,Medical,Policyholder,USD
CLM027,4/30/24,Payment,28405,Legal,Medical Provider,USD
CLM018,5/6/24,Expense,3563,Investigation,Investigator,USD
CLM003,4/6/24,Payment,45720,Repair,Medical Provider,USD
CLM058,4/21/24,Expense,3884,Replacement,Legal Counsel,USD
CLM133,4/24/24,Expense,4460,Investigation,Investigator,USD
CLM106,1/27/24,Payment,47112,Legal,Vendor,USD
CLM020,6/22/24,Payment,13194,Indemnity,Vendor,USD
CLM035,6/25/24,Payment,39142,Repair,Medical Provider,USD
CLM094,1/17/24,Payment,11648,Repair,Vendor,USD
CLM190,6/23/24,Payment,33185,Repair,Medical Provider,USD
CLM147,2/3/24,Payment,15611,Medical,Vendor,USD
CLM011,2/20/24,Expense,2574,Replacement,Legal Counsel,USD
CLM056,3/2/24,Expense,2038,Investigation,Legal Counsel,USD
CLM198,1/28/24,Expense,1988,Replacement,Investigator,USD
CLM152,1/16/24,Expense,3211,Replacement,Legal Counsel,USD
CLM023,3/25/24,Payment,13161,Repair,Policyholder,USD
CLM197,6/2/24,Payment,36159,Repair,Medical Provider,USD
CLM026,5/31/24,Payment,23753,Indemnity,Medical Provider,USD
CLM026,5/7/24,Expense,1466,Investigation,Legal Counsel,USD
CLM125,1/7/24,Payment,28546,Repair,Medical Provider,USD
CLM158,1/15/24,Payment,24600,Indemnity,Vendor,USD
CLM100,2/16/24,Payment,43469,Legal,Policyholder,USD
CLM047,1/22/24,Expense,4182,Investigation,Investigator,USD
CLM002,5/24/24,Expense,177,Investigation,Investigator,USD
CLM192,6/6/24,Expense,1595,Replacement,Legal Counsel,USD
CLM020,2/15/24,Expense,3520,Replacement,Legal Counsel,USD
CLM072,4/11/24,Expense,2100,Replacement,Investigator,USD
CLM147,6/21/24,Expense,1183,Investigation,Investigator,USD
CLM138,2/15/24,Expense,4519,Investigation,Legal Counsel,USD
CLM059,2/27/24,Payment,10023,Medical,Medical Provider,USD
CLM017,4/13/24,Payment,15446,Indemnity,Medical Provider,USD
CLM166,4/5/24,Payment,23223,Repair,Vendor,USD
CLM199,1/12/24,Payment,19118,Indemnity,Policyholder,USD
CLM028,3/1/24,Payment,49436,Repair,Vendor,USD
CLM187,6/6/24,Payment,47837,Medical,Medical Provider,USD
CLM013,3/2/24,Expense,3971,Replacement,Legal Counsel,USD
CLM101,6/22/24,Expense,4476,Replacement,Legal Counsel,USD
CLM176,4/19/24,Payment,45499,Legal,Vendor,USD
CLM006,5/31/24,Expense,3215,Replacement,Legal Counsel,USD
CLM013,1/16/24,Payment,13242,Indemnity,Policyholder,USD
CLM012,5/26/24,Expense,2023,Investigation,Legal Counsel,USD
CLM107,5/27/24,Payment,5985,Legal,Vendor,USD
CLM005,4/8/24,Payment,7926,Legal,Vendor,USD
CLM193,1/2/24,Expense,122,Investigation,Legal Counsel,USD
CLM072,4/1/24,Payment,7671,Indemnity,Vendor,USD
CLM146,6/19/24,Expense,2265,Replacement,Legal Counsel,USD
CLM044,6/11/24,Payment,2383,Repair,Medical Provider,USD
CLM108,4/6/24,Payment,42772,Medical,Policyholder,USD
CLM020,6/9/24,Payment,18481,Medical,Medical Provider,USD
CLM010,4/9/24,Expense,3466,Replacement,Legal Counsel,USD
CLM103,5/10/24,Expense,3621,Investigation,Legal Counsel,USD
CLM081,3/22/24,Payment,38825,Indemnity,Policyholder,USD
CLM087,2/3/24,Payment,13345,Legal,Policyholder,USD
CLM048,6/27/24,Expense,1525,Investigation,Investigator,USD
CLM037,3/17/24,Expense,403,Investigation,Legal Counsel,USD
CLM027,3/9/24,Expense,379,Investigation,Legal Counsel,USD
CLM075,5/5/24,Payment,1552,Medical,Policyholder,USD
CLM040,5/30/24,Expense,3899,Investigation,Investigator,USD
CLM004,4/30/24,Payment,39715,Indemnity,Vendor,USD
CLM008,1/21/24,Payment,45840,Indemnity,Vendor,USD
CLM037,5/31/24,Expense,2992,Replacement,Investigator,USD
CLM138,1/13/24,Payment,19551,Indemnity,Policyholder,USD
CLM166,4/21/24,Payment,22604,Repair,Policyholder,USD
CLM084,6/29/24,Payment,40349,Repair,Policyholder,USD
CLM170,5/28/24,Expense,126,Investigation,Investigator,USD
CLM013,3/22/24,Payment,41631,Medical,Policyholder,USD
CLM066,1/28/24,Payment,7594,Medical,Policyholder,USD
CLM130,3/2/24,Expense,684,Replacement,Investigator,USD
CLM041,1/18/24,Payment,9857,Legal,Policyholder,USD
CLM082,4/7/24,Expense,1688,Investigation,Legal Counsel,USD
CLM174,4/1/24,Expense,4361,Replacement,Investigator,USD
CLM143,1/31/24,Expense,4880,Replacement,Investigator,USD
CLM085,5/26/24,Payment,33978,Repair,Vendor,USD
CLM170,2/10/24,Expense,4741,Investigation,Investigator,USD
CLM006,2/21/24,Payment,33526,Legal,Policyholder,USD
CLM082,3/17/24,Payment,25778,Medical,Policyholder,USD
CLM131,1/22/24,Expense,4757,Replacement,Investigator,USD
CLM045,5/2/24,Payment,27122,Medical,Vendor,USD
CLM051,4/18/24,Payment,34007,Repair,Medical Provider,USD
CLM015,4/13/24,Expense,1062,Investigation,Investigator,USD
CLM152,3/3/24,Payment,39099,Medical,Vendor,USD
CLM011,2/4/24,Payment,34361,Indemnity,Medical Provider,USD
CLM114,5/17/24,Payment,720,Indemnity,Vendor,USD
CLM078,3/10/24,Payment,45056,Indemnity,Vendor,USD
CLM096,3/16/24,Payment,47144,Repair,Vendor,USD
CLM090,3/2/24,Expense,1263,Replacement,Legal Counsel,USD
CLM012,3/21/24,Expense,2381,Replacement,Legal Counsel,USD
CLM024,2/11/24,Payment,31497,Repair,Medical Provider,USD
CLM029,3/1/24,Payment,41458,Medical,Medical Provider,USD
CLM078,1/29/24,Payment,48721,Indemnity,Policyholder,USD
CLM188,4/26/24,Payment,25092,Repair,Policyholder,USD
CLM072,6/17/24,Expense,400,Investigation,Legal Counsel,USD
CLM098,2/25/24,Payment,34667,Indemnity,Vendor,USD
CLM170,3/17/24,Payment,16937,Repair,Vendor,USD
CLM167,4/24/24,Expense,869,Replacement,Legal Counsel,USD
CLM025,2/15/24,Payment,5485,Legal,Policyholder,USD
CLM166,5/24/24,Expense,3599,Investigation,Legal Counsel,USD
CLM193,2/25/24,Payment,43514,Indemnity,Policyholder,USD
CLM029,2/4/24,Payment,31612,Legal,Medical Provider,USD
CLM087,6/30/24,Payment,42868,Repair,Vendor,USD
CLM179,6/10/24,Payment,36988,Legal,Vendor,USD
CLM183,3/28/24,Expense,4774,Replacement,Legal Counsel,USD
CLM032,4/26/24,Payment,33679,Indemnity,Medical Provider,USD
CLM119,4/5/24,Expense,2628,Replacement,Investigator,USD
CLM085,4/19/24,Expense,4025,Replacement,Legal Counsel,USD
CLM168,3/7/24,Expense,4003,Investigation,Investigator,USD
CLM034,6/10/24,Payment,26124,Legal,Policyholder,USD
CLM103,2/7/24,Payment,34628,Repair,Policyholder,USD
CLM160,3/28/24,Expense,404,Replacement,Legal Counsel,USD
CLM009,1/1/24,Payment,24593,Medical,Medical Provider,USD
CLM101,4/3/24,Expense,4520,Replacement,Legal Counsel,USD
CLM112,3/29/24,Expense,1589,Investigation,Legal Counsel,USD
CLM187,5/20/24,Expense,373,Investigation,Legal Counsel,USD
CLM135,5/16/24,Payment,5451,Indemnity,Medical Provider,USD
CLM009,4/14/24,Expense,3059,Investigation,Legal Counsel,USD
CLM024,5/14/24,Expense,4164,Replacement,Investigator,USD
CLM187,4/2/24,Payment,23986,Indemnity,Policyholder,USD
CLM035,4/12/24,Expense,1785,Investigation,Investigator,USD
CLM177,4/5/24,Payment,24033,Legal,Policyholder,USD
CLM048,3/29/24,Payment,12586,Repair,Medical Provider,USD
CLM063,6/12/24,Expense,2326,Replacement,Investigator,USD
CLM144,6/21/24,Expense,3937,Replacement,Investigator,USD
CLM096,3/26/24,Payment,3169,Repair,Policyholder,USD
CLM172,1/28/24,Payment,21591,Repair,Vendor,USD
CLM133,3/16/24,Expense,557,Replacement,Investigator,USD
CLM058,6/21/24,Payment,7694,Repair,Vendor,USD
CLM048,5/4/24,Payment,18660,Legal,Medical Provider,USD
CLM138,5/8/24,Expense,3430,Investigation,Investigator,USD
CLM171,3/31/24,Payment,41109,Repair,Vendor,USD
CLM080,1/19/24,Payment,49619,Indemnity,Medical Provider,USD
CLM012,6/26/24,Expense,3651,Investigation,Investigator,USD
CLM030,5/21/24,Payment,37995,Repair,Policyholder,USD
CLM026,1/31/24,Expense,2327,Investigation,Legal Counsel,USD
CLM031,3/10/24,Expense,897,Replacement,Investigator,USD
CLM129,4/24/24,Expense,3792,Replacement,Investigator,USD
CLM136,2/18/24,Payment,10208,Indemnity,Vendor,USD
CLM016,2/3/24,Expense,2497,Replacement,Investigator,USD
CLM067,6/8/24,Payment,13458,Legal,Policyholder,USD
CLM146,3/4/24,Payment,37896,Repair,Medical Provider,USD
CLM115,2/13/24,Payment,574,Repair,Vendor,USD
CLM037,3/28/24,Payment,27879,Indemnity,Policyholder,USD
CLM147,3/31/24,Payment,49170,Legal,Policyholder,USD
CLM103,1/13/24,Expense,462,Replacement,Investigator,USD
CLM160,2/27/24,Payment,33756,Medical,Policyholder,USD
CLM073,3/16/24,Payment,3977,Medical,Vendor,USD
CLM035,5/31/24,Payment,33561,Legal,Vendor,USD
CLM132,4/15/24,Expense,1158,Investigation,Investigator,USD
CLM070,4/2/24,Payment,12583,Repair,Policyholder,USD
CLM136,1/11/24,Payment,36813,Repair,Policyholder,USD
CLM166,6/7/24,Expense,3567,Investigation,Legal Counsel,USD
CLM133,5/12/24,Expense,4255,Replacement,Legal Counsel,USD
CLM139,4/6/24,Expense,4643,Replacement,Investigator,USD
CLM110,4/8/24,Payment,28471,Indemnity,Vendor,USD
CLM155,1/26/24,Payment,8725,Indemnity,Vendor,USD
CLM051,6/16/24,Expense,2858,Investigation,Investigator,USD
CLM084,6/16/24,Payment,31168,Repair,Medical Provider,USD
CLM140,6/21/24,Expense,1439,Replacement,Investigator,USD
CLM062,2/2/24,Expense,4923,Investigation,Investigator,USD
CLM179,6/27/24,Expense,203,Replacement,Legal Counsel,USD
CLM173,4/19/24,Expense,466,Investigation,Legal Counsel,USD
CLM134,1/25/24,Payment,34665,Indemnity,Policyholder,USD
CLM051,5/11/24,Expense,1586,Investigation,Legal Counsel,USD
CLM172,6/3/24,Payment,16402,Legal,Medical Provider,USD
CLM052,6/18/24,Expense,1910,Investigation,Legal Counsel,USD
CLM008,3/22/24,Payment,9372,Indemnity,Vendor,USD
CLM002,5/3/24,Expense,1594,Investigation,Investigator,USD
CLM144,3/31/24,Payment,859,Indemnity,Medical Provider,USD
CLM146,6/13/24,Expense,1236,Investigation,Investigator,USD
CLM024,4/16/24,Payment,3886,Indemnity,Medical Provider,USD
CLM195,2/7/24,Payment,20695,Indemnity,Vendor,USD
CLM091,1/5/24,Payment,34919,Legal,Medical Provider,USD
CLM152,6/25/24,Expense,3188,Replacement,Investigator,USD
CLM047,3/20/24,Expense,1907,Investigation,Legal Counsel,USD
CLM159,2/9/24,Expense,3014,Replacement,Legal Counsel,USD
CLM003,4/24/24,Expense,471,Replacement,Legal Counsel,USD
CLM197,4/20/24,Expense,3664,Replacement,Investigator,USD
CLM169,2/8/24,Payment,29284,Repair,Vendor,USD
CLM157,1/12/24,Payment,31116,Legal,Medical Provider,USD
CLM175,6/15/24,Payment,6951,Medical,Policyholder,USD
CLM028,5/31/24,Expense,750,Investigation,Legal Counsel,USD
CLM002,2/12/24,Expense,2606,Investigation,Investigator,USD
CLM034,2/19/24,Expense,2544,Investigation,Investigator,USD
CLM059,1/10/24,Expense,1202,Replacement,Legal Counsel,USD
CLM140,1/23/24,Payment,40989,Repair,Policyholder,USD
CLM090,6/23/24,Expense,2162,Investigation,Investigator,USD
CLM177,5/15/24,Expense,2219,Replacement,Investigator,USD
CLM186,5/20/24,Payment,10217,Medical,Vendor,USD
CLM070,2/29/24,Payment,31846,Medical,Vendor,USD
CLM054,1/16/24,Expense,2241,Investigation,Investigator,USD
CLM172,6/8/24,Expense,2753,Replacement,Investigator,USD
CLM183,3/16/24,Expense,455,Replacement,Legal Counsel,USD
CLM072,5/10/24,Expense,2029,Replacement,Investigator,USD
CLM159,5/2/24,Expense,2627,Replacement,Legal Counsel,USD
CLM029,3/9/24,Expense,564,Investigation,Legal Counsel,USD
CLM189,4/18/24,Payment,27008,Medical,Medical Provider,USD
CLM157,6/11/24,Payment,22239,Indemnity,Medical Provider,USD
CLM123,2/1/24,Payment,19746,Repair,Policyholder,USD
CLM187,5/30/24,Expense,3263,Investigation,Investigator,USD
CLM114,5/18/24,Payment,47023,Legal,Vendor,USD
CLM042,2/26/24,Payment,34774,Legal,Policyholder,USD
CLM073,1/10/24,Expense,2174,Investigation,Legal Counsel,USD
CLM047,1/31/24,Payment,13130,Legal,Policyholder,USD
CLM190,6/9/24,Expense,2692,Investigation,Legal Counsel,USD
CLM092,5/12/24,Payment,49537,Medical,Medical Provider,USD
CLM032,1/28/24,Expense,795,Investigation,Investigator,USD
CLM151,3/3/24,Expense,1454,Replacement,Investigator,USD
CLM017,2/18/24,Payment,8831,Indemnity,Vendor,USD
CLM183,4/23/24,Expense,4679,Investigation,Legal Counsel,USD
CLM155,6/15/24,Payment,46779,Indemnity,Medical Provider,USD
CLM080,2/3/24,Expense,3482,Investigation,Legal Counsel,USD
CLM140,4/12/24,Payment,48818,Indemnity,Medical Provider,USD
CLM200,1/7/24,Expense,224,Replacement,Legal Counsel,USD
CLM186,1/27/24,Expense,804,Replacement,Legal Counsel,USD
CLM188,3/26/24,Expense,376,Investigation,Legal Counsel,USD
CLM130,3/1/24,Expense,2528,Investigation,Investigator,USD
CLM188,3/6/24,Payment,22700,Medical,Policyholder,USD
CLM021,1/9/24,Payment,28202,Medical,Policyholder,USD
CLM011,6/6/24,Payment,19843,Indemnity,Policyholder,USD
CLM178,1/6/24,Expense,1538,Replacement,Legal Counsel,USD
CLM114,5/7/24,Expense,1286,Replacement,Investigator,USD
CLM018,1/14/24,Payment,44348,Indemnity,Policyholder,USD
CLM055,4/28/24,Expense,2909,Replacement,Legal Counsel,USD
CLM050,2/18/24,Expense,1451,Replacement,Legal Counsel,USD
CLM102,3/5/24,Payment,31212,Indemnity,Vendor,USD
CLM153,3/31/24,Payment,10281,Legal,Policyholder,USD
CLM040,1/27/24,Expense,65,Replacement,Investigator,USD
CLM030,2/17/24,Payment,14822,Indemnity,Policyholder,USD
CLM169,1/25/24,Payment,25827,Indemnity,Policyholder,USD
CLM032,2/20/24,Payment,33363,Repair,Vendor,USD
CLM031,4/2/24,Expense,3362,Replacement,Investigator,USD
CLM041,3/27/24,Expense,4659,Replacement,Investigator,USD
CLM093,3/3/24,Expense,3358,Replacement,Legal Counsel,USD
CLM133,2/23/24,Expense,4267,Investigation,Legal Counsel,USD
CLM061,4/9/24,Expense,1716,Replacement,Legal Counsel,USD
CLM199,5/14/24,Expense,3728,Investigation,Investigator,USD
CLM136,1/12/24,Payment,33389,Medical,Policyholder,USD
CLM021,4/9/24,Expense,3400,Investigation,Investigator,USD
CLM013,3/27/24,Expense,3673,Investigation,Investigator,USD
CLM011,3/16/24,Payment,22616,Repair,Policyholder,USD
CLM187,1/17/24,Expense,4896,Investigation,Investigator,USD
CLM083,4/28/24,Payment,46978,Indemnity,Vendor,USD
CLM173,2/10/24,Expense,1746,Replacement,Legal Counsel,USD
CLM110,3/15/24,Payment,10834,Medical,Policyholder,USD
CLM162,2/9/24,Expense,3657,Investigation,Legal Counsel,USD
CLM150,3/15/24,Payment,39352,Legal,Policyholder,USD
CLM068,4/21/24,Payment,25639,Indemnity,Medical Provider,USD
CLM075,1/28/24,Payment,49536,Indemnity,Policyholder,USD
CLM181,1/10/24,Expense,3119,Investigation,Investigator,USD
CLM009,1/12/24,Expense,4866,Replacement,Legal Counsel,USD
CLM019,3/31/24,Expense,2921,Replacement,Legal Counsel,USD
CLM071,4/21/24,Payment,17303,Medical,Medical Provider,USD
CLM005,6/5/24,Payment,21251,Medical,Medical Provider,USD
CLM170,1/22/24,Payment,9551,Medical,Policyholder,USD
CLM075,6/26/24,Payment,49149,Legal,Policyholder,USD
CLM019,6/16/24,Expense,1236,Investigation,Investigator,USD
CLM002,4/5/24,Payment,5463,Legal,Policyholder,USD
CLM126,3/22/24,Expense,4374,Investigation,Investigator,USD
CLM038,5/31/24,Payment,35905,Repair,Medical Provider,USD
CLM024,6/14/24,Payment,16215,Indemnity,Vendor,USD
CLM193,6/12/24,Payment,24028,Indemnity,Policyholder,USD
CLM005,3/23/24,Payment,22391,Legal,Medical Provider,USD
CLM181,6/29/24,Expense,3883,Investigation,Legal Counsel,USD
CLM109,2/7/24,Payment,40569,Medical,Medical Provider,USD
CLM140,5/7/24,Expense,354,Investigation,Investigator,USD
CLM136,5/15/24,Payment,28549,Repair,Policyholder,USD
CLM190,2/1/24,Expense,2866,Replacement,Investigator,USD
CLM108,4/16/24,Payment,28812,Indemnity,Medical Provider,USD
CLM174,6/17/24,Expense,4495,Investigation,Legal Counsel,USD
CLM198,5/5/24,Expense,881,Investigation,Investigator,USD
CLM121,2/27/24,Payment,13224,Indemnity,Medical Provider,USD
CLM134,2/13/24,Payment,19944,Repair,Medical Provider,USD
CLM121,3/12/24,Expense,2750,Replacement,Investigator,USD
CLM141,3/17/24,Payment,29479,Medical,Vendor,USD
CLM002,3/24/24,Expense,307,Replacement,Investigator,USD
CLM030,5/13/24,Payment,22513,Repair,Vendor,USD
CLM113,5/4/24,Expense,3568,Investigation,Legal Counsel,USD
CLM181,4/22/24,Payment,46285,Repair,Policyholder,USD
CLM020,1/26/24,Expense,3113,Investigation,Legal Counsel,USD
CLM180,4/5/24,Expense,3381,Investigation,Legal Counsel,USD
CLM135,4/8/24,Expense,2324,Replacement,Legal Counsel,USD
CLM028,2/12/24,Expense,2125,Investigation,Legal Counsel,USD
CLM199,5/30/24,Expense,3384,Replacement,Legal Counsel,USD
CLM116,6/29/24,Payment,28493,Legal,Vendor,USD
CLM019,4/17/24,Expense,3264,Investigation,Legal Counsel,USD
CLM031,6/25/24,Expense,2597,Investigation,Investigator,USD
CLM093,6/3/24,Expense,3875,Replacement,Legal Counsel,USD
CLM124,5/5/24,Expense,3673,Investigation,Legal Counsel,USD
CLM037,6/19/24,Payment,10926,Legal,Vendor,USD
CLM143,4/9/24,Payment,25778,Legal,Medical Provider,USD
CLM193,6/10/24,Payment,48986,Indemnity,Medical Provider,USD
CLM076,6/8/24,Expense,1377,Replacement,Investigator,USD
CLM126,3/14/24,Expense,4200,Replacement,Investigator,USD
CLM185,4/10/24,Payment,3144,Indemnity,Policyholder,USD
CLM144,4/25/24,Expense,702,Investigation,Legal Counsel,USD
CLM031,3/23/24,Payment,8934,Legal,Medical Provider,USD
CLM036,1/12/24,Payment,22877,Indemnity,Policyholder,USD
CLM021,4/25/24,Payment,33881,Indemnity,Medical Provider,USD
CLM135,4/4/24,Payment,38770,Legal,Vendor,USD
CLM182,3/11/24,Expense,691,Replacement,Legal Counsel,USD
CLM160,6/30/24,Payment,46394,Repair,Policyholder,USD
CLM015,6/16/24,Payment,47299,Indemnity,Policyholder,USD
CLM108,1/22/24,Payment,13711,Repair,Medical Provider,USD
CLM083,1/23/24,Expense,4522,Replacement,Investigator,USD
CLM134,6/22/24,Payment,34183,Indemnity,Medical Provider,USD
CLM091,3/10/24,Expense,2275,Investigation,Legal Counsel,USD
CLM035,4/17/24,Expense,446,Investigation,Investigator,USD
CLM033,1/26/24,Payment,7117,Medical,Medical Provider,USD
CLM022,5/28/24,Expense,671,Investigation,Legal Counsel,USD
CLM007,2/14/24,Expense,1196,Investigation,Legal Counsel,USD
CLM015,6/26/24,Expense,4732,Investigation,Investigator,USD
CLM070,5/15/24,Expense,538,Investigation,Investigator,USD
CLM043,3/26/24,Expense,3414,Replacement,Investigator,USD
CLM046,2/3/24,Payment,16509,Indemnity,Medical Provider,USD
CLM147,6/16/24,Expense,2311,Replacement,Investigator,USD
CLM047,5/27/24,Payment,30368,Medical,Medical Provider,USD
CLM171,1/31/24,Payment,28523,Legal,Policyholder,USD
CLM054,6/25/24,Expense,2842,Replacement,Legal Counsel,USD
CLM136,6/13/24,Payment,37124,Medical,Policyholder,USD
CLM108,2/28/24,Expense,4259,Investigation,Investigator,USD
CLM027,2/20/24,Payment,5690,Indemnity,Vendor,USD
CLM055,5/23/24,Payment,49428,Legal,Vendor,USD
CLM027,4/11/24,Expense,4810,Investigation,Investigator,USD
CLM106,2/23/24,Expense,1965,Investigation,Investigator,USD
CLM034,1/31/24,Payment,12544,Medical,Vendor,USD
