Claim ID,Milestone Name,Milestone Date,Duration in Stage
CLM0892,Initial Contact Made,1/19/24,1
CLM0892,Investigation Complete,2/23/24,35
CLM0892,Settlement Offer Made,3/1/24,7
CLM0892,Claim Closed,3/11/24,10
CLM0893,Claim Assigned,3/2/24,0
CLM0893,Initial Contact Made,3/3/24,1
CLM0893,Investigation Complete,4/1/24,29
CLM0893,Settlement Offer Made,4/16/24,15
CLM0894,Claim Assigned,1/16/24,0
CLM0894,Initial Contact Made,1/17/24,1
CLM0894,Investigation Complete,2/15/24,29
CLM0895,Claim Assigned,1/4/24,0
CLM0895,Initial Contact Made,1/5/24,1
CLM0895,Investigation Complete,1/22/24,17
CLM0896,Claim Assigned,3/24/24,0
CLM0896,Initial Contact Made,3/25/24,1
CLM0896,Investigation Complete,4/23/24,29
CLM0897,Claim Assigned,1/18/24,0
CLM0897,Initial Contact Made,1/19/24,1
CLM0897,Investigation Complete,2/18/24,30
CLM0897,Settlement Offer Made,2/21/24,3
CLM0897,Claim Closed,3/4/24,12
CLM0898,Claim Assigned,3/2/24,0
CLM0898,Initial Contact Made,3/3/24,1
CLM0898,Investigation Complete,3/20/24,17
CLM0898,Settlement Offer Made,3/31/24,11
CLM0898,Claim Closed,4/6/24,6
CLM0899,Claim Assigned,1/11/24,0
CLM0899,Initial Contact Made,1/12/24,1
CLM0899,Investigation Complete,1/30/24,18
CLM0900,Claim Assigned,1/20/24,0
CLM0900,Initial Contact Made,1/21/24,1
CLM0900,Investigation Complete,2/18/24,28
CLM0900,Settlement Offer Made,3/2/24,13
CLM0901,Claim Assigned,2/27/24,0
CLM0901,Initial Contact Made,2/28/24,1
CLM0901,Investigation Complete,4/7/24,39
CLM0901,Settlement Offer Made,4/21/24,14
CLM0901,Claim Closed,4/29/24,8
CLM0902,Claim Assigned,3/3/24,0
CLM0902,Initial Contact Made,3/4/24,1
CLM0902,Investigation Complete,3/28/24,24
CLM0902,Settlement Offer Made,4/1/24,4
CLM0903,Claim Assigned,1/11/24,0
CLM0903,Initial Contact Made,1/12/24,1
CLM0903,Investigation Complete,2/11/24,30
CLM0904,Claim Assigned,1/14/24,0
CLM0904,Initial Contact Made,1/15/24,1
CLM0904,Investigation Complete,1/26/24,11
CLM0904,Settlement Offer Made,2/5/24,10
CLM0904,Claim Closed,2/19/24,14
CLM0905,Claim Assigned,1/2/24,0
CLM0905,Initial Contact Made,1/3/24,1
CLM0905,Investigation Complete,2/9/24,37
CLM0906,Claim Assigned,3/13/24,0
CLM0906,Initial Contact Made,3/14/24,1
CLM0907,Claim Assigned,3/13/24,0
CLM0907,Initial Contact Made,3/14/24,1
CLM0907,Investigation Complete,3/25/24,11
CLM0907,Settlement Offer Made,4/8/24,14
CLM0908,Claim Assigned,3/16/24,0
CLM0908,Initial Contact Made,3/17/24,1
CLM0908,Investigation Complete,4/26/24,40
CLM0909,Claim Assigned,3/19/24,0
CLM0909,Initial Contact Made,3/20/24,1
CLM0910,Claim Assigned,3/11/24,0
CLM0910,Initial Contact Made,3/12/24,1
CLM0910,Investigation Complete,3/25/24,13
CLM0910,Settlement Offer Made,4/4/24,10
CLM0910,Claim Closed,4/12/24,8
CLM0911,Claim Assigned,2/1/24,0
CLM0911,Initial Contact Made,2/2/24,1
CLM0912,Claim Assigned,2/9/24,0
CLM0912,Initial Contact Made,2/10/24,1
CLM0913,Claim Assigned,3/25/24,0
CLM0913,Initial Contact Made,3/26/24,1
CLM0914,Claim Assigned,3/11/24,0
CLM0914,Initial Contact Made,3/12/24,1
CLM0914,Investigation Complete,4/6/24,25
CLM0914,Settlement Offer Made,4/16/24,10
CLM0914,Claim Closed,4/25/24,9
CLM0915,Claim Assigned,1/24/24,0
CLM0915,Initial Contact Made,1/25/24,1
CLM0915,Investigation Complete,2/12/24,18
CLM0916,Claim Assigned,3/29/24,0
CLM0916,Initial Contact Made,3/30/24,1
CLM0916,Investigation Complete,4/22/24,23
CLM0916,Settlement Offer Made,5/1/24,9
CLM0917,Claim Assigned,2/11/24,0
CLM0917,Initial Contact Made,2/12/24,1
CLM0917,Investigation Complete,3/3/24,20
CLM0918,Claim Assigned,3/27/24,0
CLM0918,Initial Contact Made,3/28/24,1
CLM0918,Investigation Complete,4/18/24,21
CLM0918,Settlement Offer Made,4/25/24,7
CLM0918,Claim Closed,5/9/24,14
CLM0919,Claim Assigned,1/1/24,0
CLM0919,Initial Contact Made,1/2/24,1
CLM0919,Investigation Complete,2/9/24,38
CLM0920,Claim Assigned,1/21/24,0
CLM0920,Initial Contact Made,1/22/24,1
CLM0921,Claim Assigned,1/29/24,0
CLM0921,Initial Contact Made,1/30/24,1
CLM0921,Investigation Complete,2/27/24,28
CLM0921,Settlement Offer Made,3/3/24,5
CLM0922,Claim Assigned,2/2/24,0
CLM0922,Initial Contact Made,2/3/24,1
CLM0922,Investigation Complete,2/26/24,23
CLM0923,Claim Assigned,3/16/24,0
CLM0923,Initial Contact Made,3/17/24,1
CLM0923,Investigation Complete,4/26/24,40
CLM0924,Claim Assigned,3/5/24,0
CLM0924,Initial Contact Made,3/6/24,1
CLM0924,Investigation Complete,3/30/24,24
CLM0924,Settlement Offer Made,4/9/24,10
CLM0925,Claim Assigned,3/3/24,0
CLM0925,Initial Contact Made,3/4/24,1
CLM0925,Investigation Complete,4/8/24,35
CLM0925,Settlement Offer Made,4/18/24,10
CLM0925,Claim Closed,4/26/24,8
CLM0926,Claim Assigned,2/16/24,0
CLM0926,Initial Contact Made,2/17/24,1
CLM0926,Investigation Complete,3/1/24,13
CLM0926,Settlement Offer Made,3/9/24,8
CLM0926,Claim Closed,3/13/24,4
CLM0927,Claim Assigned,2/3/24,0
CLM0927,Initial Contact Made,2/4/24,1
CLM0927,Investigation Complete,2/18/24,14
CLM0928,Claim Assigned,2/20/24,0
CLM0928,Initial Contact Made,2/21/24,1
CLM0929,Claim Assigned,3/4/24,0
CLM0929,Initial Contact Made,3/5/24,1
CLM0929,Investigation Complete,4/11/24,37
CLM0929,Settlement Offer Made,4/25/24,14
CLM0929,Claim Closed,5/5/24,10
CLM0930,Claim Assigned,2/19/24,0
CLM0930,Initial Contact Made,2/20/24,1
CLM0931,Claim Assigned,3/9/24,0
CLM0931,Initial Contact Made,3/10/24,1
CLM0931,Investigation Complete,3/21/24,11
CLM0931,Settlement Offer Made,3/27/24,6
CLM0931,Claim Closed,4/2/24,6
CLM0932,Claim Assigned,2/2/24,0
CLM0932,Initial Contact Made,2/3/24,1
CLM0932,Investigation Complete,2/13/24,10
CLM0933,Claim Assigned,1/19/24,0
CLM0933,Initial Contact Made,1/20/24,1
CLM0933,Investigation Complete,2/5/24,16
CLM0933,Settlement Offer Made,2/20/24,15
CLM0934,Claim Assigned,1/6/24,0
CLM0934,Initial Contact Made,1/7/24,1
CLM0934,Investigation Complete,1/19/24,12
CLM0935,Claim Assigned,1/1/24,0
CLM0935,Initial Contact Made,1/2/24,1
CLM0935,Investigation Complete,2/1/24,30
CLM0936,Claim Assigned,2/27/24,0
CLM0936,Initial Contact Made,2/28/24,1
CLM0936,Investigation Complete,3/16/24,17
CLM0936,Settlement Offer Made,3/24/24,8
CLM0936,Claim Closed,4/3/24,10
CLM0937,Claim Assigned,3/21/24,0
CLM0937,Initial Contact Made,3/22/24,1
CLM0937,Investigation Complete,4/16/24,25
CLM0937,Settlement Offer Made,4/25/24,9
CLM0937,Claim Closed,5/1/24,6
CLM0938,Claim Assigned,2/5/24,0
CLM0938,Initial Contact Made,2/6/24,1
CLM0938,Investigation Complete,3/7/24,30
CLM0938,Settlement Offer Made,3/20/24,13
CLM0939,Claim Assigned,1/27/24,0
CLM0939,Initial Contact Made,1/28/24,1
CLM0939,Investigation Complete,2/29/24,32
CLM0939,Settlement Offer Made,3/12/24,12
CLM0940,Claim Assigned,1/17/24,0
CLM0940,Initial Contact Made,1/18/24,1
CLM0941,Claim Assigned,3/4/24,0
CLM0941,Initial Contact Made,3/5/24,1
CLM0941,Investigation Complete,3/28/24,23
CLM0941,Settlement Offer Made,4/12/24,15
CLM0942,Claim Assigned,2/20/24,0
CLM0942,Initial Contact Made,2/21/24,1
CLM0942,Investigation Complete,3/2/24,10
CLM0943,Claim Assigned,2/2/24,0
CLM0943,Initial Contact Made,2/3/24,1
CLM0943,Investigation Complete,2/15/24,12
CLM0943,Settlement Offer Made,2/26/24,11
CLM0944,Claim Assigned,1/22/24,0
CLM0944,Initial Contact Made,1/23/24,1
CLM0944,Investigation Complete,2/16/24,24
CLM0945,Claim Assigned,3/10/24,0
CLM0945,Initial Contact Made,3/11/24,1
CLM0945,Investigation Complete,3/23/24,12
CLM0945,Settlement Offer Made,3/28/24,5
CLM0945,Claim Closed,4/2/24,5
CLM0946,Claim Assigned,1/27/24,0
CLM0946,Initial Contact Made,1/28/24,1
CLM0946,Investigation Complete,2/27/24,30
CLM0946,Settlement Offer Made,3/1/24,3
CLM0946,Claim Closed,3/6/24,5
CLM0947,Claim Assigned,3/14/24,0
CLM0947,Initial Contact Made,3/15/24,1
CLM0947,Investigation Complete,3/26/24,11
CLM0948,Claim Assigned,1/13/24,0
CLM0948,Initial Contact Made,1/14/24,1
CLM0948,Investigation Complete,2/20/24,37
CLM0948,Settlement Offer Made,3/3/24,12
CLM0948,Claim Closed,3/6/24,3
CLM0949,Claim Assigned,3/10/24,0
CLM0949,Initial Contact Made,3/11/24,1
CLM0949,Investigation Complete,4/20/24,40
CLM0949,Settlement Offer Made,4/28/24,8
CLM0949,Claim Closed,5/4/24,6
CLM0950,Claim Assigned,1/25/24,0
CLM0950,Initial Contact Made,1/26/24,1
CLM0950,Investigation Complete,2/21/24,26
CLM0950,Settlement Offer Made,3/7/24,15
CLM0951,Claim Assigned,2/13/24,0
CLM0951,Initial Contact Made,2/14/24,1
CLM0951,Investigation Complete,3/21/24,36
CLM0951,Settlement Offer Made,3/31/24,10
CLM0952,Claim Assigned,2/23/24,0
CLM0952,Initial Contact Made,2/24/24,1
CLM0952,Investigation Complete,3/31/24,36
CLM0952,Settlement Offer Made,4/9/24,9
CLM0952,Claim Closed,4/14/24,5
CLM0953,Claim Assigned,2/12/24,0
CLM0953,Initial Contact Made,2/13/24,1
CLM0954,Claim Assigned,3/20/24,0
CLM0954,Initial Contact Made,3/21/24,1
CLM0955,Claim Assigned,2/24/24,0
CLM0955,Initial Contact Made,2/25/24,1
CLM0955,Investigation Complete,4/2/24,37
CLM0955,Settlement Offer Made,4/8/24,6
CLM0956,Claim Assigned,2/7/24,0
CLM0956,Initial Contact Made,2/8/24,1
CLM0956,Investigation Complete,2/20/24,12
CLM0956,Settlement Offer Made,3/4/24,13
CLM0956,Claim Closed,3/10/24,6
CLM0957,Claim Assigned,2/10/24,0
CLM0957,Initial Contact Made,2/11/24,1
CLM0957,Investigation Complete,3/19/24,37
CLM0958,Claim Assigned,3/4/24,0
CLM0958,Initial Contact Made,3/5/24,1
CLM0959,Claim Assigned,3/10/24,0
CLM0959,Initial Contact Made,3/11/24,1
CLM0959,Investigation Complete,4/11/24,31
CLM0959,Settlement Offer Made,4/17/24,6
CLM0960,Claim Assigned,1/26/24,0
CLM0960,Initial Contact Made,1/27/24,1
CLM0960,Investigation Complete,3/7/24,40
CLM0960,Settlement Offer Made,3/15/24,8
CLM0961,Claim Assigned,2/4/24,0
CLM0961,Initial Contact Made,2/5/24,1
CLM0961,Investigation Complete,3/4/24,28
CLM0961,Settlement Offer Made,3/9/24,5
CLM0961,Claim Closed,3/23/24,14
CLM0962,Claim Assigned,3/29/24,0
CLM0962,Initial Contact Made,3/30/24,1
CLM0962,Investigation Complete,5/9/24,40
CLM0963,Claim Assigned,2/23/24,0
CLM0963,Initial Contact Made,2/24/24,1
CLM0963,Investigation Complete,3/6/24,11
CLM0963,Settlement Offer Made,3/17/24,11
CLM0963,Claim Closed,3/23/24,6
CLM0964,Claim Assigned,3/12/24,0
CLM0964,Initial Contact Made,3/13/24,1
CLM0964,Investigation Complete,4/17/24,35
CLM0964,Settlement Offer Made,4/20/24,3
CLM0965,Claim Assigned,2/27/24,0
CLM0965,Initial Contact Made,2/28/24,1
CLM0966,Claim Assigned,2/6/24,0
CLM0966,Initial Contact Made,2/7/24,1
CLM0966,Investigation Complete,3/7/24,29
CLM0966,Settlement Offer Made,3/11/24,4
CLM0966,Claim Closed,3/18/24,7
CLM0967,Claim Assigned,2/26/24,0
CLM0967,Initial Contact Made,2/27/24,1
CLM0967,Investigation Complete,3/28/24,30
CLM0967,Settlement Offer Made,4/4/24,7
CLM0967,Claim Closed,4/14/24,10
CLM0968,Claim Assigned,2/21/24,0
CLM0968,Initial Contact Made,2/22/24,1
CLM0968,Investigation Complete,3/17/24,24
CLM0969,Claim Assigned,2/17/24,0
CLM0969,Initial Contact Made,2/18/24,1
CLM0969,Investigation Complete,3/10/24,21
CLM0969,Settlement Offer Made,3/15/24,5
CLM0970,Claim Assigned,2/6/24,0
CLM0970,Initial Contact Made,2/7/24,1
CLM0970,Investigation Complete,3/15/24,37
CLM0970,Settlement Offer Made,3/18/24,3
CLM0970,Claim Closed,4/2/24,15
CLM0971,Claim Assigned,1/30/24,0
CLM0971,Initial Contact Made,1/31/24,1
CLM0971,Investigation Complete,2/15/24,15
CLM0972,Claim Assigned,2/8/24,0
CLM0972,Initial Contact Made,2/9/24,1
CLM0973,Claim Assigned,1/11/24,0
CLM0973,Initial Contact Made,1/12/24,1
CLM0973,Investigation Complete,2/6/24,25
CLM0973,Settlement Offer Made,2/11/24,5
CLM0974,Claim Assigned,3/28/24,0
CLM0974,Initial Contact Made,3/29/24,1
CLM0975,Claim Assigned,2/27/24,0
CLM0975,Initial Contact Made,2/28/24,1
CLM0975,Investigation Complete,3/26/24,27
CLM0975,Settlement Offer Made,4/1/24,6
CLM0975,Claim Closed,4/5/24,4
CLM0976,Claim Assigned,3/11/24,0
CLM0976,Initial Contact Made,3/12/24,1
CLM0976,Investigation Complete,3/26/24,14
CLM0976,Settlement Offer Made,3/30/24,4
CLM0977,Claim Assigned,3/11/24,0
CLM0977,Initial Contact Made,3/12/24,1
CLM0978,Claim Assigned,2/7/24,0
CLM0978,Initial Contact Made,2/8/24,1
CLM0979,Claim Assigned,2/14/24,0
CLM0979,Initial Contact Made,2/15/24,1
CLM0979,Investigation Complete,3/21/24,35
CLM0979,Settlement Offer Made,4/3/24,13
CLM0979,Claim Closed,4/15/24,12
CLM0980,Claim Assigned,3/6/24,0
CLM0980,Initial Contact Made,3/7/24,1
CLM0980,Investigation Complete,4/5/24,29
CLM0980,Settlement Offer Made,4/16/24,11
CLM0981,Claim Assigned,3/3/24,0
CLM0981,Initial Contact Made,3/4/24,1
CLM0981,Investigation Complete,4/11/24,38
CLM0981,Settlement Offer Made,4/22/24,11
CLM0982,Claim Assigned,1/21/24,0
CLM0982,Initial Contact Made,1/22/24,1
CLM0982,Investigation Complete,2/1/24,10
CLM0982,Settlement Offer Made,2/4/24,3
CLM0982,Claim Closed,2/9/24,5
CLM0983,Claim Assigned,3/4/24,0
CLM0983,Initial Contact Made,3/5/24,1
CLM0983,Investigation Complete,3/20/24,15
CLM0983,Settlement Offer Made,3/27/24,7
CLM0984,Claim Assigned,3/26/24,0
CLM0984,Initial Contact Made,3/27/24,1
CLM0984,Investigation Complete,5/2/24,36
CLM0984,Settlement Offer Made,5/13/24,11
CLM0984,Claim Closed,5/25/24,12
CLM0985,Claim Assigned,2/16/24,0
CLM0985,Initial Contact Made,2/17/24,1
CLM0985,Investigation Complete,3/10/24,22
CLM0985,Settlement Offer Made,3/20/24,10
CLM0985,Claim Closed,3/23/24,3
CLM0986,Claim Assigned,1/12/24,0
CLM0986,Initial Contact Made,1/13/24,1
CLM0986,Investigation Complete,2/20/24,38
CLM0987,Claim Assigned,2/16/24,0
CLM0987,Initial Contact Made,2/17/24,1
CLM0987,Investigation Complete,3/26/24,38
CLM0987,Settlement Offer Made,4/3/24,8
CLM0988,Claim Assigned,3/30/24,0
CLM0988,Initial Contact Made,3/31/24,1
CLM0988,Investigation Complete,5/5/24,35
CLM0989,Claim Assigned,1/31/24,0
CLM0989,Initial Contact Made,2/1/24,1
CLM0989,Investigation Complete,3/12/24,40
CLM0989,Settlement Offer Made,3/19/24,7
CLM0990,Claim Assigned,3/14/24,0
CLM0990,Initial Contact Made,3/15/24,1
CLM0990,Investigation Complete,4/22/24,38
CLM0990,Settlement Offer Made,4/26/24,4
CLM0990,Claim Closed,5/2/24,6
CLM0991,Claim Assigned,2/4/24,0
CLM0991,Initial Contact Made,2/5/24,1
CLM0991,Investigation Complete,2/20/24,15
CLM0991,Settlement Offer Made,3/5/24,14
CLM0991,Claim Closed,3/11/24,6
CLM0992,Claim Assigned,3/16/24,0
CLM0992,Initial Contact Made,3/17/24,1
CLM0992,Investigation Complete,4/11/24,25
CLM0993,Claim Assigned,3/25/24,0
CLM0993,Initial Contact Made,3/26/24,1
CLM0994,Claim Assigned,2/21/24,0
CLM0994,Initial Contact Made,2/22/24,1
CLM0994,Investigation Complete,3/11/24,18
CLM0994,Settlement Offer Made,3/19/24,8
CLM0995,Claim Assigned,2/26/24,0
CLM0995,Initial Contact Made,2/27/24,1
CLM0995,Investigation Complete,4/7/24,40
CLM0995,Settlement Offer Made,4/18/24,11
CLM0996,Claim Assigned,2/2/24,0
CLM0996,Initial Contact Made,2/3/24,1
CLM0996,Investigation Complete,3/7/24,33
CLM0996,Settlement Offer Made,3/16/24,9
CLM0997,Claim Assigned,2/23/24,0
CLM0997,Initial Contact Made,2/24/24,1
CLM0997,Investigation Complete,3/8/24,13
CLM0997,Settlement Offer Made,3/22/24,14
CLM0998,Claim Assigned,3/7/24,0
CLM0998,Initial Contact Made,3/8/24,1
CLM0998,Investigation Complete,3/30/24,22
CLM0998,Settlement Offer Made,4/5/24,6
CLM0998,Claim Closed,4/9/24,4
CLM0999,Claim Assigned,1/25/24,0
CLM0999,Initial Contact Made,1/26/24,1
CLM0999,Investigation Complete,2/28/24,33
CLM0999,Settlement Offer Made,3/4/24,5
CLM1000,Claim Assigned,2/9/24,0
CLM1000,Initial Contact Made,2/10/24,1
CLM1001,Claim Assigned,3/7/24,0
CLM1001,Initial Contact Made,3/8/24,1
CLM1001,Investigation Complete,3/31/24,23
CLM1001,Settlement Offer Made,4/5/24,5
CLM1002,Claim Assigned,1/30/24,0
CLM1002,Initial Contact Made,1/31/24,1
CLM1003,Claim Assigned,1/31/24,0
CLM1003,Initial Contact Made,2/1/24,1
CLM1003,Investigation Complete,3/4/24,32
CLM1003,Settlement Offer Made,3/10/24,6
CLM1004,Claim Assigned,1/3/24,0
CLM1004,Initial Contact Made,1/4/24,1
CLM1004,Investigation Complete,2/10/24,37
CLM1004,Settlement Offer Made,2/16/24,6
CLM1005,Claim Assigned,1/16/24,0
CLM1005,Initial Contact Made,1/17/24,1
CLM1005,Investigation Complete,2/2/24,16
CLM1005,Settlement Offer Made,2/15/24,13
CLM1005,Claim Closed,2/24/24,9
CLM1006,Claim Assigned,3/30/24,0
CLM1006,Initial Contact Made,3/31/24,1
CLM1006,Investigation Complete,5/7/24,37
CLM1006,Settlement Offer Made,5/16/24,9
CLM1006,Claim Closed,5/20/24,4
CLM1007,Claim Assigned,1/7/24,0
CLM1007,Initial Contact Made,1/8/24,1
CLM1007,Investigation Complete,2/4/24,27
CLM1007,Settlement Offer Made,2/15/24,11
CLM1007,Claim Closed,2/19/24,4
CLM1008,Claim Assigned,2/23/24,0
CLM1008,Initial Contact Made,2/24/24,1
CLM1008,Investigation Complete,3/29/24,34
CLM1008,Settlement Offer Made,4/2/24,4
CLM1009,Claim Assigned,1/31/24,0
CLM1009,Initial Contact Made,2/1/24,1
CLM1009,Investigation Complete,2/21/24,20
CLM1009,Settlement Offer Made,2/27/24,6
CLM1010,Claim Assigned,2/27/24,0
CLM1010,Initial Contact Made,2/28/24,1
CLM1010,Investigation Complete,3/15/24,16
CLM1011,Claim Assigned,1/27/24,0
CLM1011,Initial Contact Made,1/28/24,1
CLM1011,Investigation Complete,2/18/24,21
CLM1011,Settlement Offer Made,3/4/24,15
CLM1011,Claim Closed,3/13/24,9
CLM1012,Claim Assigned,1/2/24,0
CLM1012,Initial Contact Made,1/3/24,1
CLM1012,Investigation Complete,1/19/24,16
CLM1012,Settlement Offer Made,1/28/24,9
CLM1013,Claim Assigned,3/12/24,0
CLM1013,Initial Contact Made,3/13/24,1
CLM1013,Investigation Complete,4/19/24,37
CLM1014,Claim Assigned,1/27/24,0
CLM1014,Initial Contact Made,1/28/24,1
CLM1015,Claim Assigned,2/6/24,0
CLM1015,Initial Contact Made,2/7/24,1
CLM1015,Investigation Complete,3/2/24,24
CLM1016,Claim Assigned,2/25/24,0
CLM1016,Initial Contact Made,2/26/24,1
CLM1016,Investigation Complete,3/8/24,11
CLM1016,Settlement Offer Made,3/16/24,8
CLM1017,Claim Assigned,3/24/24,0
CLM1017,Initial Contact Made,3/25/24,1
CLM1018,Claim Assigned,1/12/24,0
CLM1018,Initial Contact Made,1/13/24,1
CLM1018,Investigation Complete,2/4/24,22
CLM1019,Claim Assigned,1/31/24,0
CLM1019,Initial Contact Made,2/1/24,1
CLM1019,Investigation Complete,3/3/24,31
CLM1020,Claim Assigned,3/26/24,0
CLM1020,Initial Contact Made,3/27/24,1
CLM1020,Investigation Complete,4/25/24,29
CLM1021,Claim Assigned,1/4/24,0
CLM1021,Initial Contact Made,1/5/24,1
CLM1022,Claim Assigned,1/3/24,0
CLM1022,Initial Contact Made,1/4/24,1
CLM1022,Investigation Complete,1/31/24,27
CLM1022,Settlement Offer Made,2/10/24,10
CLM1023,Claim Assigned,1/5/24,0
CLM1023,Initial Contact Made,1/6/24,1
CLM1023,Investigation Complete,1/20/24,14
CLM1024,Claim Assigned,2/6/24,0
CLM1024,Initial Contact Made,2/7/24,1
CLM1024,Investigation Complete,2/25/24,18
CLM1025,Claim Assigned,3/2/24,0
CLM1025,Initial Contact Made,3/3/24,1
CLM1025,Investigation Complete,3/27/24,24
CLM1026,Claim Assigned,1/6/24,0
CLM1026,Initial Contact Made,1/7/24,1
CLM1026,Investigation Complete,1/27/24,20
CLM1026,Settlement Offer Made,2/6/24,10
CLM1026,Claim Closed,2/14/24,8
CLM1027,Claim Assigned,2/2/24,0
CLM1027,Initial Contact Made,2/3/24,1
CLM1027,Investigation Complete,2/20/24,17
CLM1027,Settlement Offer Made,3/3/24,12
CLM1028,Claim Assigned,2/2/24,0
CLM1028,Initial Contact Made,2/3/24,1
CLM1028,Investigation Complete,2/19/24,16
CLM1029,Claim Assigned,1/21/24,0
CLM1029,Initial Contact Made,1/22/24,1
CLM1029,Investigation Complete,2/11/24,20
CLM1030,Claim Assigned,1/9/24,0
CLM1030,Initial Contact Made,1/10/24,1
CLM1030,Investigation Complete,1/21/24,11
CLM1031,Claim Assigned,3/19/24,0
CLM1031,Initial Contact Made,3/20/24,1
CLM1031,Investigation Complete,4/27/24,38
CLM1032,Claim Assigned,2/25/24,0
CLM1032,Initial Contact Made,2/26/24,1
CLM1033,Claim Assigned,1/24/24,0
CLM1033,Initial Contact Made,1/25/24,1
CLM1034,Claim Assigned,3/27/24,0
CLM1034,Initial Contact Made,3/28/24,1
CLM1034,Investigation Complete,5/5/24,38
CLM1035,Claim Assigned,1/12/24,0
CLM1035,Initial Contact Made,1/13/24,1
CLM1035,Investigation Complete,2/20/24,38
CLM1036,Claim Assigned,1/27/24,0
CLM1036,Initial Contact Made,1/28/24,1
CLM1037,Claim Assigned,2/6/24,0
CLM1037,Initial Contact Made,2/7/24,1
CLM1038,Claim Assigned,3/22/24,0
CLM1038,Initial Contact Made,3/23/24,1
CLM1038,Investigation Complete,4/10/24,18
CLM1038,Settlement Offer Made,4/17/24,7
CLM1039,Claim Assigned,3/10/24,0
CLM1039,Initial Contact Made,3/11/24,1
CLM1040,Claim Assigned,2/2/24,0
CLM1040,Initial Contact Made,2/3/24,1
CLM1040,Investigation Complete,3/13/24,39
CLM1040,Settlement Offer Made,3/28/24,15
CLM1041,Claim Assigned,1/23/24,0
CLM1041,Initial Contact Made,1/24/24,1
CLM1041,Investigation Complete,2/27/24,34
CLM1042,Claim Assigned,3/4/24,0
CLM1042,Initial Contact Made,3/5/24,1
CLM1043,Claim Assigned,1/15/24,0
CLM1043,Initial Contact Made,1/16/24,1
CLM1043,Investigation Complete,1/29/24,13
CLM1044,Claim Assigned,1/20/24,0
CLM1044,Initial Contact Made,1/21/24,1
CLM1044,Investigation Complete,2/19/24,29
CLM1044,Settlement Offer Made,2/26/24,7
CLM1044,Claim Closed,3/1/24,4
CLM1045,Claim Assigned,1/5/24,0
CLM1045,Initial Contact Made,1/6/24,1
CLM1045,Investigation Complete,2/5/24,30
CLM1046,Claim Assigned,2/4/24,0
